診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
眼科,DR_E014,SL_0138,2025-09,15,12,0.8,15,1.0,0.0,93.3
眼科,DR_E016,SL_0151,2025-09,100,72,0.72,100,1.0,1.0,89.6
眼科,DR_E023,SL_0009,2025-09,32,20,0.625,32,1.0,1.0,86.4
眼科,DR_E030,SL_0442,2025-09,25,14,0.56,25,1.0,0.0,85.3
眼科,DR_E017,SL_0009,2025-09,36,21,0.583,36,1.0,2.0,83.9
眼科,DR_E006,SL_0404,2025-09,12,7,0.583,12,1.0,4.0,81.7
眼科,DR_E025,SL_0363,2025-09,33,19,0.576,33,1.0,4.0,81.4
眼科,DR_E027,SL_0009,2025-09,11,5,0.455,11,1.0,4.0,77.4
眼科,DR_E011,SL_0115,2025-09,71,31,0.437,71,1.0,5.0,75.7
眼科,DR_E011,SL_0164,2025-09,153,62,0.405,153,1.0,5.0,74.6
眼科,DR_E002,SL_0026,2025-09,21,9,0.429,21,1.0,6.0,74.3
眼科,DR_E029,SL_0414,2025-09,29,11,0.379,29,1.0,6.0,72.6
眼科,DR_E007,SL_0087,2025-09,134,46,0.343,134,1.0,5.0,72.5
眼科,DR_E006,SL_0187,2025-09,109,33,0.303,109,1.0,5.0,71.2
眼科,DR_E017,SL_0154,2025-09,304,106,0.349,304,1.0,7.0,70.5
眼科,DR_E006,SL_0342,2025-09,49,15,0.306,49,1.0,6.0,70.2
眼科,DR_E027,SL_0394,2025-09,75,21,0.28,75,1.0,7.0,68.2
眼科,DR_E015,SL_0145,2025-09,30,1,0.033,30,1.0,0.0,67.8
眼科,DR_E001,SL_0007,2025-09,253,61,0.241,253,1.0,7.0,66.9
眼科,DR_E012,SL_0199,2025-09,10,3,0.3,10,1.0,9.0,66.7
眼科,DR_E008,SL_0104,2025-09,125,27,0.216,125,1.0,8.0,65.0
眼科,DR_E009,SL_0113,2025-09,111,11,0.099,111,1.0,7.0,62.2
眼科,DR_E009,SL_0009,2025-09,15,1,0.067,15,1.0,9.0,58.9
眼科,DR_E009,SL_0341,2025-09,20,2,0.1,20,1.0,10.0,58.9
眼科,DR_E019,SL_0327,2025-09,30,2,0.067,30,1.0,9.0,58.9
眼科,DR_E009,SL_0211,2025-09,51,2,0.039,51,1.0,8.5,58.5
眼科,DR_E007,SL_0009,2025-09,10,0,0.0,10,1.0,9.5,56.1
眼科,DR_E024,SL_0335,2025-09,51,0,0.0,51,1.0,12.0,53.3
眼科,DR_E004,SL_0036,2025-09,32,1,0.031,32,1.0,21.0,44.4
眼科,DR_E001,SL_0009,2025-09,8,4,0.5,8,1.0,2.5,
眼科,DR_E002,SL_0009,2025-09,1,1,1.0,1,1.0,1.0,
眼科,DR_E002,SL_0221,2025-09,6,3,0.5,6,1.0,4.5,
眼科,DR_E005,SL_0009,2025-09,2,2,1.0,2,1.0,0.0,
眼科,DR_E006,SL_0009,2025-09,2,1,0.5,2,1.0,5.5,
眼科,DR_E006,SL_0055,2025-09,3,1,0.333,3,1.0,12.0,
眼科,DR_E007,SL_0468,2025-09,2,1,0.5,2,1.0,18.0,
眼科,DR_E008,SL_0009,2025-09,9,1,0.111,9,1.0,13.0,
眼科,DR_E008,SL_0416,2025-09,2,0,0.0,2,1.0,32.0,
眼科,DR_E011,SL_0009,2025-09,3,3,1.0,3,1.0,0.0,
眼科,DR_E011,SL_0497,2025-09,6,6,1.0,6,1.0,0.0,
眼科,DR_E012,SL_0009,2025-09,7,4,0.571,7,1.0,4.0,
眼科,DR_E015,SL_0009,2025-09,14,0,0.0,14,1.0,,
眼科,DR_E016,SL_0009,2025-09,4,4,1.0,4,1.0,0.5,
眼科,DR_E019,SL_0009,2025-09,8,0,0.0,8,1.0,8.5,
眼科,DR_E019,SL_0520,2025-09,4,1,0.25,4,1.0,8.0,
眼科,DR_E022,SL_0224,2025-09,5,0,0.0,5,1.0,,
眼科,DR_E023,SL_0319,2025-09,4,1,0.25,4,1.0,53.0,
眼科,DR_E026,SL_0392,2025-09,4,1,0.25,4,1.0,0.0,
眼科,DR_E028,SL_0402,2025-09,7,7,1.0,7,1.0,0.0,
眼科,DR_E029,SL_0009,2025-09,5,1,0.2,5,1.0,5.5,
眼科,DR_E030,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
眼科,DR_E031,SL_0446,2025-09,1,0,0.0,1,1.0,,
眼科,DR_E032,SL_0447,2025-09,1,1,1.0,1,1.0,0.0,
眼科,DR_E033,SL_0578,2025-09,1,1,1.0,1,1.0,0.0,
眼科,DR_E033,SL_0656,2025-09,1,1,1.0,1,1.0,0.0,
眼科,DR_E034,SL_0009,2025-09,1,0,0.0,1,1.0,7.0,
眼科,DR_E034,SL_0822,2025-09,2,2,1.0,2,1.0,0.5,
眼科,DR_E035,SL_0811,2025-09,1,0,0.0,1,1.0,13.0,
眼科,DR_E038,SL_0880,2025-09,3,3,1.0,3,1.0,0.0,
眼科,DR_E040,SL_0943,2025-09,1,0,0.0,1,1.0,,
眼科,DR_E041,SL_0945,2025-09,3,1,0.333,3,1.0,3.0,
禁煙外来,DR_RS2008,SL_0127,2025-09,4,0,0.0,4,1.0,23.0,
移行期医療支援外来,DR_XX033,SL_0685,2025-09,1,0,0.0,1,1.0,,
総合内科,DR_GM001,SL_0009,2025-09,38,28,0.737,38,1.0,1.0,90.1
総合内科,DR_GM004,SL_0009,2025-09,149,97,0.651,149,1.0,1.0,87.3
総合内科,DR_GM017,SL_0330,2025-09,26,6,0.231,26,1.0,6.0,67.7
総合内科,DR_GM001,SL_0016,2025-09,17,4,0.235,17,1.0,8.0,65.6
総合内科,DR_GM024,SL_0717,2025-09,13,3,0.231,13,1.0,8.0,65.5
総合内科,DR_GM012,SL_0009,2025-09,67,17,0.254,67,1.0,10.0,64.0
総合内科,DR_GM019,SL_0471,2025-09,21,6,0.286,21,1.0,11.0,64.0
総合内科,DR_GM003,SL_0071,2025-09,66,11,0.167,66,1.0,8.0,63.3
総合内科,DR_GM007,SL_0148,2025-09,37,7,0.189,37,1.0,9.0,63.0
総合内科,DR_GM018,SL_0337,2025-09,34,6,0.176,34,1.0,9.0,62.5
総合内科,DR_GM012,SL_0238,2025-09,88,17,0.193,88,1.0,11.0,60.9
総合内科,DR_GM016,SL_0289,2025-09,59,3,0.051,59,1.0,7.0,60.6
総合内科,DR_GM009,SL_0172,2025-09,117,13,0.111,117,1.0,10.0,59.3
総合内科,DR_GM008,SL_0149,2025-09,26,2,0.077,26,1.0,11.0,57.0
総合内科,DR_GM013,SL_0247,2025-09,39,4,0.103,39,1.0,12.0,56.8
総合内科,DR_GM029,SL_0755,2025-09,16,3,0.188,16,1.0,15.0,56.3
総合内科,DR_GM006,SL_0144,2025-09,30,2,0.067,30,1.0,11.5,56.1
総合内科,DR_GM026,SL_0757,2025-09,20,2,0.1,20,1.0,17.0,51.1
総合内科,DR_GM002,SL_0040,2025-09,19,0,0.0,19,1.0,15.0,50.0
総合内科,DR_GM036,SL_0940,2025-09,15,1,0.067,15,1.0,23.0,43.3
総合内科,DR_GM004,SL_0157,2025-09,50,2,0.04,50,1.0,27.0,38.0
総合内科,DR_GM014,SL_0249,2025-09,15,2,0.133,15,1.0,30.0,37.8
総合内科,DR_GM004,SL_0254,2025-09,13,1,0.077,12,0.923,29.0,30.0
総合内科,DR_GM004,SL_0073,2025-09,6,1,0.167,6,1.0,9.0,
総合内科,DR_GM004,SL_0406,2025-09,1,0,0.0,1,1.0,62.0,
総合内科,DR_GM009,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
総合内科,DR_GM011,SL_0009,2025-09,5,0,0.0,5,1.0,18.0,
総合内科,DR_GM011,SL_0231,2025-09,8,2,0.25,8,1.0,22.0,
総合内科,DR_GM015,SL_0005,2025-09,2,0,0.0,2,1.0,,
総合内科,DR_GM016,SL_0009,2025-09,5,1,0.2,5,1.0,6.0,
総合内科,DR_GM018,SL_0009,2025-09,5,0,0.0,5,1.0,6.0,
総合内科,DR_GM019,SL_0009,2025-09,2,0,0.0,2,1.0,24.0,
総合内科,DR_GM021,SL_0482,2025-09,1,0,0.0,1,1.0,8.0,
総合内科,DR_GM022,SL_0009,2025-09,1,0,0.0,1,1.0,,
総合内科,DR_GM022,SL_0548,2025-09,6,0,0.0,6,1.0,13.0,
総合内科,DR_GM029,SL_0009,2025-09,1,0,0.0,1,1.0,13.0,
緩和ケアチーム,DR_XX017,SL_0009,2025-09,8,0,0.0,8,1.0,,
緩和ケアチーム,DR_XX017,SL_0367,2025-09,22,0,0.0,22,1.0,,
緩和ケアチーム,DR_XX026,SL_0547,2025-09,2,0,0.0,2,1.0,,
緩和ケアチーム,DR_XX029,SL_0009,2025-09,1,0,0.0,1,1.0,,
緩和ケアチーム,DR_XX029,SL_0649,2025-09,1,0,0.0,1,1.0,,
緩和ケア内科,DR_XX022,SL_0486,2025-09,1,1,1.0,1,1.0,0.0,
耳鼻咽喉科,DR_ENT005,SL_0009,2025-09,10,10,1.0,10,1.0,0.0,100.0
耳鼻咽喉科,DR_ENT003,SL_0064,2025-09,222,213,0.959,222,1.0,0.0,98.6
耳鼻咽喉科,DR_ENT005,SL_0099,2025-09,69,66,0.957,69,1.0,0.0,98.6
耳鼻咽喉科,DR_ENT003,SL_0009,2025-09,14,13,0.929,14,1.0,0.0,97.6
耳鼻咽喉科,DR_ENT022,SL_0716,2025-09,111,103,0.928,111,1.0,0.0,97.6
耳鼻咽喉科,DR_ENT003,SL_0063,2025-09,31,28,0.903,31,1.0,0.0,96.8
耳鼻咽喉科,DR_ENT022,SL_0009,2025-09,10,8,0.8,10,1.0,0.0,93.3
耳鼻咽喉科,DR_ENT004,SL_0242,2025-09,20,13,0.65,20,1.0,3.0,85.0
耳鼻咽喉科,DR_ENT004,SL_0009,2025-09,95,53,0.558,95,1.0,4.0,80.8
耳鼻咽喉科,DR_ENT009,SL_0009,2025-09,13,7,0.538,13,1.0,4.0,80.2
耳鼻咽喉科,DR_ENT004,SL_0181,2025-09,167,89,0.533,167,1.0,4.0,80.0
耳鼻咽喉科,DR_ENT008,SL_0155,2025-09,180,93,0.517,180,1.0,4.0,79.5
耳鼻咽喉科,DR_ENT002,SL_0009,2025-09,33,16,0.485,33,1.0,4.0,78.4
耳鼻咽喉科,DR_ENT002,SL_0048,2025-09,110,46,0.418,110,1.0,5.0,75.0
耳鼻咽喉科,DR_ENT001,SL_0009,2025-09,61,21,0.344,61,1.0,7.0,70.4
耳鼻咽喉科,DR_ENT019,SL_0700,2025-09,100,30,0.3,100,1.0,6.0,70.0
耳鼻咽喉科,DR_ENT011,SL_0009,2025-09,21,6,0.286,21,1.0,6.0,69.5
耳鼻咽喉科,DR_ENT011,SL_0232,2025-09,30,9,0.3,30,1.0,9.0,66.7
耳鼻咽喉科,DR_ENT013,SL_0009,2025-09,28,10,0.357,28,1.0,11.0,66.3
耳鼻咽喉科,DR_ENT001,SL_0095,2025-09,133,32,0.241,133,1.0,9.0,64.7
耳鼻咽喉科,DR_ENT024,SL_0936,2025-09,23,5,0.217,23,1.0,11.0,61.7
耳鼻咽喉科,DR_ENT024,SL_0934,2025-09,33,3,0.091,33,1.0,8.5,60.3
耳鼻咽喉科,DR_ENT013,SL_0293,2025-09,39,5,0.128,39,1.0,11.0,58.7
耳鼻咽喉科,DR_ENT010,SL_0225,2025-09,15,1,0.067,15,1.0,11.0,56.7
耳鼻咽喉科,DR_ENT021,SL_0710,2025-09,87,5,0.057,87,1.0,12.0,55.2
耳鼻咽喉科,DR_ENT002,SL_0771,2025-09,1,0,0.0,1,1.0,6.0,
耳鼻咽喉科,DR_ENT007,SL_0009,2025-09,14,0,0.0,14,1.0,,
耳鼻咽喉科,DR_ENT007,SL_0117,2025-09,18,0,0.0,18,1.0,,
耳鼻咽喉科,DR_ENT008,SL_0009,2025-09,1,1,1.0,1,1.0,1.0,
耳鼻咽喉科,DR_ENT008,SL_0636,2025-09,8,5,0.625,8,1.0,2.5,
耳鼻咽喉科,DR_ENT008,SL_0876,2025-09,1,0,0.0,1,1.0,,
耳鼻咽喉科,DR_ENT010,SL_0009,2025-09,5,1,0.2,5,1.0,20.0,
耳鼻咽喉科,DR_ENT010,SL_0536,2025-09,9,0,0.0,9,1.0,19.0,
耳鼻咽喉科,DR_ENT014,SL_0300,2025-09,5,0,0.0,5,1.0,7.0,
耳鼻咽喉科,DR_ENT015,SL_0009,2025-09,3,1,0.333,3,1.0,13.0,
耳鼻咽喉科,DR_ENT015,SL_0360,2025-09,7,0,0.0,7,1.0,14.0,
耳鼻咽喉科,DR_ENT016,SL_0009,2025-09,1,0,0.0,1,1.0,,
耳鼻咽喉科,DR_ENT016,SL_0449,2025-09,6,0,0.0,6,1.0,69.5,
耳鼻咽喉科,DR_ENT017,SL_0005,2025-09,9,0,0.0,9,1.0,,
耳鼻咽喉科,DR_ENT019,SL_0009,2025-09,7,6,0.857,7,1.0,0.0,
耳鼻咽喉科,DR_ENT021,SL_0009,2025-09,2,0,0.0,2,1.0,7.5,
耳鼻咽喉科,DR_ENT021,SL_0803,2025-09,3,0,0.0,3,1.0,31.0,
耳鼻咽喉科,DR_ENT023,SL_0792,2025-09,3,0,0.0,3,1.0,17.0,
耳鼻咽喉科,DR_ENT024,SL_0009,2025-09,4,2,0.5,4,1.0,2.5,
耳鼻咽喉科,,SL_0512,2025-09,1,0,0.0,1,1.0,20.0,
職員健康診断,,SL_0923,2025-09,17,0,0.0,17,1.0,,
脳神経内科,DR_NR002,SL_0009,2025-09,60,37,0.617,60,1.0,0.0,87.2
脳神経内科,DR_NR003,SL_0160,2025-09,107,56,0.523,107,1.0,4.0,79.7
脳神経内科,DR_NR001,SL_0013,2025-09,263,81,0.308,263,1.0,6.0,70.3
脳神経内科,DR_NR001,SL_0009,2025-09,18,5,0.278,18,1.0,10.5,64.3
脳神経内科,DR_NR005,SL_0291,2025-09,45,6,0.133,45,1.0,10.0,60.0
脳神経内科,DR_NR001,SL_0437,2025-09,6,1,0.167,6,1.0,16.0,
脳神経内科,DR_NR001,SL_0677,2025-09,1,0,0.0,1,1.0,11.0,
脳神経内科,DR_NR001,SL_0795,2025-09,4,0,0.0,4,1.0,16.0,
脳神経内科,DR_NR002,SL_0205,2025-09,1,1,1.0,1,1.0,0.0,
脳神経内科,DR_NR003,SL_0009,2025-09,5,0,0.0,5,1.0,10.0,
脳神経内科,DR_NR003,SL_0469,2025-09,6,0,0.0,6,1.0,12.0,
脳神経内科,DR_NR005,SL_0009,2025-09,5,1,0.2,5,1.0,15.0,
脳神経内科,DR_NR005,SL_0577,2025-09,2,0,0.0,2,1.0,13.5,
脳神経内科,DR_NR006,SL_0428,2025-09,5,0,0.0,5,1.0,7.5,
脳神経内科,DR_NR009,SL_0005,2025-09,2,0,0.0,2,1.0,,
脳神経外科,DR_NS001,SL_0009,2025-09,16,10,0.625,16,1.0,0.0,87.5
脳神経外科,DR_NS004,SL_0302,2025-09,51,10,0.196,51,1.0,7.0,65.4
脳神経外科,DR_NS003,SL_0184,2025-09,46,10,0.217,46,1.0,8.0,65.0
脳神経外科,DR_NS005,SL_0343,2025-09,50,4,0.08,50,1.0,8.0,60.4
脳神経外科,DR_NS006,SL_0352,2025-09,18,3,0.167,18,1.0,13.5,57.2
脳神経外科,DR_NS001,SL_0002,2025-09,1,0,0.0,1,1.0,14.0,
脳神経外科,DR_NS002,SL_0017,2025-09,5,2,0.4,3,0.6,4.0,
脳神経外科,DR_NS003,SL_0009,2025-09,1,0,0.0,1,1.0,30.0,
脳神経外科,DR_NS004,SL_0009,2025-09,1,0,0.0,1,1.0,6.0,
脳神経外科,DR_NS004,SL_0610,2025-09,5,0,0.0,5,1.0,11.0,
脳神経外科,DR_NS005,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
脳神経外科,DR_NS007,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
脳神経外科,DR_NS007,SL_0411,2025-09,5,0,0.0,5,1.0,18.0,
脳神経外科,DR_NS007,SL_0662,2025-09,3,1,0.333,3,1.0,20.5,
脳神経外科,DR_NS008,SL_0009,2025-09,2,1,0.5,2,1.0,8.5,
脳神経外科,DR_NS008,SL_0424,2025-09,7,0,0.0,7,1.0,30.0,
脳神経外科,DR_NS008,SL_0681,2025-09,1,1,1.0,1,1.0,0.0,
脳神経外科,DR_NS010,SL_0812,2025-09,3,1,0.333,3,1.0,0.0,
脳神経外科,DR_NS011,SL_0005,2025-09,1,0,0.0,1,1.0,,
脳神経外科,DR_NS012,SL_0009,2025-09,1,0,0.0,1,1.0,11.0,
脳神経外科,DR_NS012,SL_0937,2025-09,6,1,0.167,6,1.0,12.0,
脳神経外科,DR_NS013,SL_0953,2025-09,1,0,0.0,1,1.0,,
腎内科,DR_NE004,SL_0348,2025-09,48,45,0.938,48,1.0,0.0,97.9
腎内科,DR_NE005,SL_0009,2025-09,47,30,0.638,47,1.0,0.0,87.9
腎内科,DR_NE002,SL_0041,2025-09,253,67,0.265,253,1.0,6.0,68.8
腎内科,DR_NE006,SL_0364,2025-09,26,6,0.231,26,1.0,7.0,66.6
腎内科,DR_NE001,SL_0027,2025-09,209,28,0.134,209,1.0,8.0,62.2
腎内科,DR_NE003,SL_0203,2025-09,87,11,0.126,87,1.0,9.0,60.9
腎内科,DR_NE001,SL_0009,2025-09,32,7,0.219,32,1.0,26.0,45.1
腎内科,DR_DB002,SL_0282,2025-09,42,2,0.048,42,1.0,27.0,38.3
腎内科,DR_DB002,SL_0009,2025-09,2,1,0.5,2,1.0,0.0,
腎内科,DR_NE001,SL_0380,2025-09,2,0,0.0,2,1.0,33.0,
腎内科,DR_NE002,SL_0009,2025-09,1,0,0.0,1,1.0,,
腎内科,DR_NE002,SL_0042,2025-09,1,0,0.0,1,1.0,6.0,
腎内科,DR_NE002,SL_0453,2025-09,4,1,0.25,4,1.0,17.5,
腎内科,DR_NE003,SL_0009,2025-09,2,1,0.5,2,1.0,2.5,
腎内科,DR_NE003,SL_0405,2025-09,1,1,1.0,1,1.0,0.0,
腎内科,DR_NE005,SL_0540,2025-09,3,2,0.667,2,0.667,3.0,
腎内科,DR_NE006,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
腎内科,DR_NE006,SL_0946,2025-09,2,1,0.5,2,1.0,19.5,
腎内科,DR_NE007,SL_0009,2025-09,1,0,0.0,1,1.0,,
腎内科,DR_NE007,SL_0504,2025-09,2,0,0.0,2,1.0,14.0,
腎内科,DR_NE010,SL_0804,2025-09,1,0,0.0,0,0.0,18.0,
臨床工学技師,DR_XX007,SL_0321,2025-09,125,1,0.008,125,1.0,0.0,66.9
臨床工学技師,DR_XX007,SL_0009,2025-09,4,0,0.0,4,1.0,,
臨床工学技師,DR_XX007,SL_0076,2025-09,116,0,0.0,116,1.0,,
臨床腫瘍科,DR_ON001,SL_0009,2025-09,29,8,0.276,29,1.0,7.0,68.1
臨床腫瘍科,DR_ON001,SL_0088,2025-09,121,22,0.182,121,1.0,8.0,63.8
臨床腫瘍科,DR_ON001,SL_0633,2025-09,16,1,0.062,16,1.0,22.0,44.3
臨床腫瘍科,DR_ON002,SL_0543,2025-09,6,3,0.5,6,1.0,4.5,
臨床腫瘍科,DR_ON003,SL_0009,2025-09,4,1,0.25,4,1.0,26.0,
臨床腫瘍科,DR_ON003,SL_0603,2025-09,6,2,0.333,6,1.0,25.0,
臨床腫瘍科,DR_ON005,SL_0009,2025-09,4,3,0.75,4,1.0,2.0,
臨床腫瘍科,DR_ON006,SL_0005,2025-09,3,2,0.667,3,1.0,0.5,
薬剤部,DR_XX013,SL_0234,2025-09,122,113,0.926,122,1.0,0.0,97.5
薬剤部,DR_XX014,SL_0268,2025-09,11,6,0.545,11,1.0,0.0,84.8
薬剤部,DR_XX013,SL_0009,2025-09,2,1,0.5,2,1.0,0.0,
薬剤部,DR_XX014,SL_0477,2025-09,5,3,0.6,5,1.0,0.0,
薬剤部,DR_XX023,SL_0508,2025-09,13,0,0.0,13,1.0,,
血液内科,DR_HE005,SL_0216,2025-09,59,53,0.898,59,1.0,1.0,95.5
血液内科,DR_RH005,SL_0156,2025-09,51,38,0.745,51,1.0,0.0,91.5
血液内科,DR_HE006,SL_0009,2025-09,23,16,0.696,23,1.0,0.0,89.9
血液内科,DR_HE004,SL_0169,2025-09,122,86,0.705,122,1.0,3.0,86.8
血液内科,DR_HE007,SL_0005,2025-09,17,10,0.588,17,1.0,0.0,86.3
血液内科,DR_HE004,SL_0009,2025-09,12,7,0.583,12,1.0,3.0,82.8
血液内科,DR_HE001,SL_0012,2025-09,163,89,0.546,163,1.0,4.0,80.4
血液内科,DR_HE009,SL_0383,2025-09,16,6,0.375,16,1.0,0.5,78.6
血液内科,DR_HE003,SL_0096,2025-09,130,51,0.392,130,1.0,6.0,73.1
血液内科,DR_HE010,SL_0439,2025-09,53,21,0.396,53,1.0,6.5,72.6
血液内科,DR_HE002,SL_0089,2025-09,70,18,0.257,70,1.0,7.0,67.5
血液内科,DR_GM018,SL_0389,2025-09,31,4,0.129,31,1.0,9.0,61.0
血液内科,DR_HE008,SL_0339,2025-09,33,1,0.03,33,1.0,14.0,52.1
血液内科,DR_GM018,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
血液内科,DR_HE001,SL_0009,2025-09,4,2,0.5,4,1.0,3.0,
血液内科,DR_HE001,SL_0615,2025-09,3,2,0.667,3,1.0,4.0,
血液内科,DR_HE002,SL_0009,2025-09,2,1,0.5,2,1.0,16.5,
血液内科,DR_HE002,SL_0527,2025-09,8,2,0.25,8,1.0,5.5,
血液内科,DR_HE003,SL_0445,2025-09,1,0,0.0,1,1.0,10.0,
血液内科,DR_HE004,SL_0131,2025-09,1,0,0.0,1,1.0,13.0,
血液内科,DR_HE005,SL_0009,2025-09,5,5,1.0,5,1.0,0.0,
血液内科,DR_HE006,SL_0670,2025-09,1,0,0.0,1,1.0,5.0,
血液内科,DR_HE010,SL_0675,2025-09,3,1,0.333,3,1.0,8.0,
血液内科,DR_HE010,SL_0851,2025-09,4,1,0.25,4,1.0,9.5,
血液内科,DR_RH005,SL_0009,2025-09,7,5,0.714,7,1.0,0.0,
退院支援,DR_XX004,SL_0143,2025-09,97,52,0.536,97,1.0,0.0,84.5
退院支援,DR_XX004,SL_0059,2025-09,15,8,0.533,15,1.0,0.0,84.4
退院支援,DR_XX004,SL_0271,2025-09,41,21,0.512,41,1.0,0.0,83.7
通院治療センター,DR_XX003,SL_0009,2025-09,15,5,0.333,15,1.0,11.0,65.5
通院治療センター,DR_XX003,SL_0305,2025-09,19,4,0.211,19,1.0,20.0,51.5
遺伝診療科,DR_XX025,SL_0532,2025-09,11,11,1.0,11,1.0,0.0,100.0
遺伝診療科,DR_XX020,SL_0357,2025-09,13,2,0.154,13,1.0,13.5,56.8
遺伝診療科,DR_XX011,SL_0296,2025-09,11,6,0.545,7,0.636,1.0,50.4
遺伝診療科,DR_XX011,SL_0009,2025-09,7,1,0.143,5,0.714,11.0,
遺伝診療科,DR_XX019,SL_0005,2025-09,8,3,0.375,8,1.0,0.0,
遺伝診療科,DR_XX032,SL_0009,2025-09,3,3,1.0,3,1.0,0.0,
骨転移カンファレンス,DR_XX016,SL_0009,2025-09,2,0,0.0,2,1.0,,
骨転移カンファレンス,DR_XX016,SL_0312,2025-09,3,0,0.0,3,1.0,,
麻酔科,DR_AN001,SL_0047,2025-09,378,79,0.209,378,1.0,7.0,65.9
麻酔科,DR_AN001,SL_0487,2025-09,6,2,0.333,6,1.0,5.5,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX010,SL_0142,2025-09,88,69,0.784,88,1.0,0.0,92.8
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX005,SL_0009,2025-09,2,2,1.0,2,1.0,0.0,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX005,SL_0074,2025-09,7,6,0.857,7,1.0,0.0,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX010,SL_0009,2025-09,1,1,1.0,1,1.0,1.0,
